,0
39,"그래서 그 때까지만 해도 이 게임, <언아더>를 이렇게 열심히 하고 있을 줄은 몰랐다. 처음에는 변신캐릭터인 새카만 아기곰이 너무 귀여워서 참고 했고, 그 다음에는 그만큼 한 게 아까워져서 했다. 나중에는 그냥 정신 차리고 보니 현질을 한 후였다."
40,> 2lim (수인족-블랙하트 베어-새끼곰/ 전사) <
41,게임을 시작한 지 일주일. 남들은 이틀이면 전직한다는데 현질을 했는데도 7일이나 걸렸다. 캐릭터 정보가 초보자에서 전사로 바뀐 걸 보니 그저 감동이었다.
42,[2lim 님: 자득님 저 드디어 전직했어요ㅠㅠㅠㅠㅠㅠ]
43,[자업자득 님: 드디어]
44,[2lim 님: 네 드디어ㅠㅠㅠㅠㅠ]
45,드디어. 정말 드디어였다. 혼자 또 좋아서 몸을 꿈틀대다가 침대 밑으로 핸드폰을 떨어트리고 말았다. 그리고 떨어트린 김에 좀 쉬고 싶었다.
46,"일주일 간 게임에 빠져서 식욕, 수면욕을 등한시하고 살았더니 몸이 파업신호를 보내고 있었다. 그래. 전사됐잖아. 나도 이제 낮잠 잘 자격이 있어."
47,사실은 겨우 두 번째 시나리오인 <흔들리는 신성국「화이트」>를 시작하나 했더니 스토리 진행모드가 끝난 후 또다시「슬레인」에 관련된 퀘스트가 나와서 좀 지겨워진 참이었다.
48,"어떻게 벗어났는데 또 거길 가라고 할 수가…. 전사도 됐겠다, 그만 둘까. 그런데 곰돌이랑 설기가…."
49,그게 잠들기 전 마지막 기억이었던 것 같다.
50,윙- 위잉-
51,귓가를 울리는 소리에 잠이 깼다. 아직도 모기가 있다고? 이 추운 날씨에? 에이씨.
52,의식이 흘러가는 대로 생각하면서 팔을 뻗었다. 이불을 뒤집어 쓸 생각이었다. 그런데 손끝 감각이 이상했다.
53,“……?”
54,왜 이렇게 딱딱해?
55,누운 자리가 딱딱하다는 걸 깨닫자마자 돌바닥에 베긴 몸이 아파왔다. 비싼 돈을 주고 구입한 침대에서 절대 있을 수 없는 불편함이었다.
56,잠버릇이랄 게 없는데 어쩌다 바닥에 떨어졌는지 모르겠다. 억지로 눈꺼풀을 들어 올릴 때까지만 해도 그렇게 생각했다.
57,그런데 완전히 눈을 떴을 때 가장 먼저 들어온 건 꽉 막힌 천장이 아니라 나뭇가지 사이로 보이는 하늘이었다.
58,“으응…?”
59,"눈을 몇 번 더 깜박이고, 부비기까지 했다. 하지만 그런다고 보이는 게 달라지진 않았다."
60,“꿈?”
61,헛웃음을 지었지만 그 표정마저 오래가지 못했다. 비명을 지르며 자리에서 벌떡 일어나 손을 털었다. 손등 위로 느껴졌던 불쾌한 감촉에 소름이 돋았다.
62,"양팔로 몸을 감싸고 주변을 살폈다. 울창하게 자란 나무는 하늘마저 가렸고, 나무기둥 사이로는 짙은 그림자가 드리워져 있었다. 내가 누워있던 곳은 땅바닥이라 생각했는데 자세히 보니 새카만 대리석 위였다."
63,"그 위를 흙이 한 번 덮고, 땅을 뚫고 나온 나무뿌리들이 휘감아서 땅바닥이라고 착각했던 거였다."
64,도대체 여기가 어디야?
65,머릿속에는 물음표만 가득했다. 처음에는 말이다. 그런데 숲을 보면 볼수록 자꾸 생각나는 게 있었다.
66,"어두운 숲. 까만 바닥. 흙이 쌓여있고, 깨졌고, 엉망인 대리석."
67,거기까지 생각했을 때 입이 벌어지기 시작했다.
68,"숲. 대리석. 까맣고, 정오각형인, 제단. 버려진 제단「슬레인」!"
69,“헐.”
70,깨닫고 나자 왜 몰랐나싶을 만큼 낯이 익었다. 하지만 왜? 왜 0과 1의 세계가 눈앞에 있는 건데?
71,눈을 깜박일 때마다 미지의 공포도 같이 부피를 키워갔다. 이해할 수 없는 범주의 일이었다. 으아아악! 제대로 비명도 못 지르고 몸을 떨다가 엉덩방아를 찧고 말았다. 하필이면 평평한 바닥이 아니라 나무뿌리에 꼬리뼈가 제대로 찍혀서 그대로 눈물이 핑 돌았다.
72,아파? 왜 아파? 아프면 안 되는데?
73,"“아, 제발….”"
74,믿을 수 없는 현실에 눈을 질끈 감자 고였던 눈물이 주르륵 흘렀다. 더는 견딜 수가 없어서 뺨을 세게 때렸다. 잠에서 깨고 싶었는데 오히려 정신만 번쩍 들 뿐이었다.
75,얼얼한 뺨을 붙잡고 훌쩍훌쩍 울다가 이상한 느낌에 볼을 주물렀다. 말랑했다. 내 볼이 아니었다.
76,화들짝 놀라 손을 내리자 새하얗고 길쭉한 손가락이 보여다. 내 손도 아니었다. 구부러지는 검지는 분명 내 뜻대로 움직인 게 맞았지만 어쨌든 내 손이 아니었다. 아닌데. 왜.
77,불가사의는 소수에게는 모험욕구를 다수에게는 공포를 선물했다. 그리고 나는 후자에 속했다. 이해할 수 없는 일의 연속에 기어코 시야가 핑 도는 순간이었다.
78,퐁!
79,실제인지 모를 앙증맞은 효과음이 들렸던 것 같다. 그리고 조심스럽게 눈을 떴을 때 시야가 달라져 있었다.
80,“그응? ……그으응!?”
81,놀라서 벌인 입에서 이상한 소리가 났다. 이상하기 보단 그러니까 짐승 같은. 에이 설마!
82,“그으응!”
83,"에이 설마라고 중얼거렸는데 나오는 건 목울음이다. 소스라치게 놀라면서 두 번째로 자리에서 벌떡 일어났, 아니, 일어나려고 했다. 그런데 몸이 이상했다."
84,어떻게 중심을 잡아볼 사이도 없이 머리가 뒤로 넘어갔다. 꼬리뼈에 이어 뒤통수도 얼얼했으나 문제는 그게 아니었다. 발라당 뒤로 넘어가는 와중에 보게 된 내 몸이었다.
85,팔이 있어야 할 공간은 텅 비고 대신 원래 팔 길이에 훨씬 못 미치는 까만 앞발이 자리했다. 누운 상태로도 보이는 볼록한 아랫배 역시 까맣기는 마찬가지였다.
86,사람이 너무 놀라면 굳는다고 하더니 진짜였다. 일어날 생각도 못하고 얼어있는데 귀가 쫑긋하고 움직였다. 사람 귀는 관용적인 표현으로 쫑긋할 수는 있어도 진짜 쫑긋할 수는 없다. 그런데 지금 내 귀가 진짜 쫑긋하고 섰다.
87,이미 충분히 혼란스러우니 조금만 봐달라고 하고 싶은데 상황은 브레이크 없는 자동차마냥 더 큰 아수라장을 향해 달렸다.
88,"또다시 부스럭 소리가 나고, 그래서 또 귀가 쫑긋했을 때 꽉 들어차 비좁다 생각했던 나무기둥 사이에서 외국인이 튀어나왔다."
89,“얼레? 웬 곰 새끼여?”
90,곰……?
91,“아무리 버려진 제단이라지만 진짜 개나 소나 다 올라가네.”
92,갑자기 나타나서 떠들어대는 외국인은 갈색머리에 갈색 눈을 하고키도 농구선수처럼 컸다.
93,“어쨌든 잘 됐네. 저걸 미끼로 쓰면 될 거 같고…. 저거 잡으려면 이 새끼부터 좀 묶어놓고….”
94,외국인이 주변을 살피느라 몸을 틀자 그 뒤에 또 다른 외국인이 있었다. 아주 잠깐 모든 상황도 잊었을 만큼 대단한 미남자였다.
95,"어떻게 앞에 있던 갈색머리 남자에게 가려졌던 걸까 싶을 만큼 훤칠한 신체도, 우중충한 숲에서도 자체발광 하며 빛을 뿌리는 금발도, 투명하게 보이는 시린 벽안도 대단했지만 그 중 가장 대단한 건 그 모든 걸 조화롭게 소화해내는 이목구비였다."
96,금욕과 성욕의 공존은 창작물에서만 가능한 일이라고 생각했는데 눈앞의 남자가 그런 내 어리석음을 꾸짖듯 얼굴로 증명해내고 있었다.
97,순간이지만 넋을 놓고 봤다. 그래도 상황이 상황인지라 갈색머리 남자가 움직이는 순간 바로 정신을 차리긴 했다.
98,시야가 낮아지고 나서 아까보다 더 넓어진 것 같은 검은색 제단을 갈색머리 남자는 몇 걸음 만에 가로질러 왔다. 코앞까지 다가온 남자는 양손에 굵은 밧줄을 들고 히죽 웃었다.
99,"“쉬, 쉬. 곰탱아. 착하지?”"
100,“그응!”
101,“아저씨 나쁜 사람 아니야. 다치니까 거기 가만 있자.”
102,그가 다시 한 걸음 좁히는 순간 허리춤에 걸린 칼이 번쩍였다. 다리에 힘이 빠져 일어나지도 못하고 미친 듯이 뒤로 몸을 뺐다. 그 모습에 더 즐거워하며 천천히 따라오는 남자는 공포 그 자체였다.
103,어느 순간 손바닥이 허공을 짚었다. 당연히 있을 거라 생각했던 바닥은 없고 시야가 낮아진 이후 부쩍 무거워진 머리는 당연하다는 듯 제일 먼저 밑으로 떨어지기 시작했다.
104,“카앙!”
105,쿵 소리가 나고 곧 머리를 비롯해 온몸이 아팠다. 진짜 너무 아파서 참을 새도 없이 눈물이 났다.
106,“쀼잉쀼잉”
107,"아니, 시발?"
108,“쀼이잉!”
109,"입으로 소리 내서 울려는 게 아니라, 그런데 왜 울음소리가. 쀼, 아니 그러니까 쀼-"
110,“쀼잉쀼잉”
111,세상에. 울음소리가 쀼잉이라니.
112,손으로 얼굴을 가렸다. 아픈 게 대수랴. 수치스러워 죽고 싶었다. 그때였다.
113,서걱-
114,“컥!”
115,단발마의 비명이 이렇게 소름끼치기는 처음이었다. 비명과 함께 풀썩하고 쓰러지는 소리까지 들렸다.
116,숨을 죽이고 위를 올려다봤다. 뚜벅뚜벅 발소리를 뒤따라 온 것처럼 비릿한 피 냄새가 훅 풍겼다.
117,머리 위로 그늘이 졌다. 안 그래도 어두웠는데 정말로 시야가 까맣게 변했다. 앞에 보이는 거라곤 꼭 밤에 만난 고양이 눈처럼 빛나는 벽안과 피가 뚝뚝 떨어지는 칼이었다.
118,하늘을 축소해놓은 것처럼 아름다운 눈동자였지만 그 안은 텅 비어 있었다. 무표정한 얼굴로 날 내려다보던 남자가 아래로 가볍게 뛰어내리더니 그대로 날 향해 손을 뻗었다.
119,죽는다! 하지만 남자의 행동은 예상과 달랐다.
120,“귀엽네.”
121,감정이 깃들지 않았으니 로봇마냥 건조해야 할 목소리인데 이상하게도 야한 느낌이었다. 숨 쉬는 것도 멈추고 남자를 올려다봤다. 잘생긴 얼굴이 지나치게 가까웠다.
122,"남자는 날 죽이는 대신 한 팔로 안아들었다. 꼭 곰 인형을 안는 것처럼, 그렇게."
123,
124,
125,
126,[작품후기]
127,다음편 있습니다.
128,1-1 In another
129,
130,(2/4)
131,「슬레인」은 마신의 가장 충성스러운 종복인 탐욕의 마왕 펜치(PENCH)의 제단이에요.
132,하지만 과거 어떤 사건으로 인해 제단이 오염되고 그 기능을 잃었다는군요.
133,"제물 대신 사도들의 피가 흩뿌려졌고, 그 핏자국이 다 지워질 정도로 오랫동안 방치된 곳인데…"
134,그런데 얼마 전부터 그곳에서 불온한 기운이 느껴져요.
135,스스로를 이세계의 사람으로 칭하는 자여.
136,"무고함을 증명하고 싶다면, 그대가 잠에서 깨어났다는 곳으로 가서 수상한 게 없는지 확인해주시겠습니까?"
137,-화이트 신성국 교황 유다의 부탁 (메인퀘스트2-1)-
138,"우중충하던 숲은 해가 지자 완전히 어둠에 잠겨버렸다. 밤이 되자 풀벌레보다 우짖는 소리가 더 많이 들렸고, 공기는 무거웠다."
139,장마 때보다 습하고 축축한데 동시에 초겨울이라고 해도 좋을 만큼 공기가 찼다. 몸이 털가죽을 뒤집어 쓰고 있지 않았다면 분명 추워서 덜덜 떨었을 날씨였다.
140,이해할 수 없는 일들의 연속과 살인 목격. 연달아 벌어진 일들에 머리는 생각을 멈췄다. 영화든 소설이든 만화든 이런 상황에 처했을 때 빽빽 울기만 하는 등장인물을 보면 민폐라고 욕했는데 그러면 안 됐다.
141,"“쀼잉, 크앙! 쀼이잉…!”"
142,지금의 상황이 황당하고 무서워서 울면‘쀼잉’하고 웃기지도 않은 소리가 났다. 성질이 뻗쳐서 욱하면‘크앙’이었다. 우는 것마저 내 뜻대로 안 되니 미치고 팔짝뛰다 더 우는 악숙환이 반복됐다.
143,“왜 자꾸 울어.”
144,"“쀼…, 크아앙!”"
145,“배가 고픈 건가.”
146,울다가 화냈다가 다시 울었다. 그래봤자 하찮은 울음이지만 더는 무시할 수 없었는지 계속 날 안고 이동하던 남자가 걸음을 멈췄다.
147,"코앞의 사물마저 분간이 안가는 어둠 속에서도 남자의 벽안은 이상할 정도로 선명했다. 달처럼 환하고, 도깨비불처럼 요사스러웠다. 그래서 더 무서웠다."
148,“쁏…!”
149,"울음을 삼키며 지그시 내려다보는 벽안을 피했다. 고개를 처박은 곳이 남자의 옆구리인 게 마음에 걸렸지만, 그래도 얼굴이 안보이니 한결 나았다."
150,실상 지금 울음 멈추지 못하고 있는 가장 큰 이유가 바로 이 남자 때문이었다.
151,"몇 시간 전 제단 아래로 굴러 떨어졌다가 남자의 품에 안기고 난 직후, 살면서 보리라고는 상상조차 해본 적 없던 것을 목격했다. 죽은 시체였다."
152,"조금 전까지만 해도 멀쩡히 살아있던 갈색머리 남자는 허리가 반쯤 갈린 채 눈을 부릅뜨고 절명해 있었다. 갈라진 허리, 흘러나온 내장, 까만 대리석보다 더 짙은 피 웅덩이."
153,충격이 지나치니 눈을 감아야 한다는 사실도 잊었다. 경악으로 굳어 있는 사이 남자는 제단 위로 올라갔다.
154,"그나마 시체와 있던 거리감은 순식간에 좁혀지고, 남자가 아무렇지도 않게 발끝으로 남자의 시신을 뒤지는 모습을 보자,"
155,“-아앙!”
156,억눌린 비명과 함께 울음이 터져버린 거였다.
157,속이 역해져서 토를 했더니 남자는 생각보다 안정적인 손길로 등을 두드렸다. 그러나 그 손으로 사람을 죽였다고 생각하자 위장이 뒤틀렸다.
158,"이미 충분히 혼돈의 카오스요, 아수라장의 한복판인데 폭주한 차는 멈출 생각도 없이 계속 달렸다. 그랬다. 불행이 여전히 이어졌다는 뜻이었다."
159,시체를 뒤져 몇 가지를 챙긴 남자가 나까지도 챙기고 말았다. 처음에는 곰 인형처럼 안고 다녔지만 낯설면서도 낯익은 존재들이 튀어나오자 나는 남자의 가슴팍에서 옆구리로 자리를 옮겨야 했다.
160,키에엑!
161,"몬스터의 등장이었다. 오염된 홉고블린, 저주받은 우차라족의 오크병사, 변종 초록슬라임."
162,게임할 때도 징그러웠던 몬스터는 실제로 보자 더 별로였다. 그런데 그보다 더 끔찍한 건 그 몬스터들도 남자의 칼 아래 죽어나간다는 거였다.
163,물론 죽이지 않았다면 죽임을 당했을 것이다. 가만히 있으면 피가 다 깎여 죽는 게임처럼 말이다.
164,"하지만 소형종인 홉고블린만 해도 성인의 허리춤을 훌쩍 넘었고, 오크는 성인남성을 훌쩍 웃돌았다."
165,"사람만한 덩치의 것들이 피를 흩뿌리며 죽어나가니 나중에는 눈앞이 그냥 빨갰다. 진정하고 싶어도 자꾸 몬스터가 나타나고, 썰렸다. 그렇게 내리 비명을 지르며 울었더니 나중에는 손 하나도 꼼짝할 수 없었다."
166,축 늘어져 숨만 가쁘게 내쉬었다. 남자의 옆구리에 고개를 처박는 바람에 더 숨 쉬기가 어려워졌다. 그런데 남자는 멈춘 걸음을 다시 옮길 생각이 없어 보였다.
167,갑자기 마음이 바뀌어서 날 죽이려는 건가. 겁에 질려 굳어있으려니 서늘한 낯짝과 똑같이 차가운 손이 내 뒷덜미를 잡아 들어올렸다.
168,“쀼우우-!”
169,살려주세요! 질색하며 울음을 터트리자 시린 벽안이 조금 찌푸려졌다. 버둥대다가 입을 틀어막고 히끅거리니 가벼운 한숨과 함께 처음처럼 날 안아들었다.
170,곰돌이인형처럼 남자 품에 안겨서도 겁에 질려 바들바들 떨었다. 다시 걸으려던 남자는 그런 날 내려 보며 무심한 목소리로 말했다.
171,“쉴 만한 곳이 나오면 밥을 주겠다. 그러니까 그만 보채.”
172,겁에 질린 와중에도 울컥했으나 입에서 나오는 소리는 여전히 쀼잉…….
173,시발.
174,***
175,“먹어.”
176,남자가 다시 한 번 육포를 내밀었다. 기름도 좔좔 흐르고 냄새도 좋았다. 객관적으로는 맛있을 게 분명했다.
177,하지만 여전히 코끝에 진한 피비린내가 남아 있었다. 거기에 고기냄새가 더해지니 속만 더 울렁거렸다.
178,“아님 물?”
179,고개를 돌리자 남자도 더 권할 생각은 없는지 들고 있던 걸 그대로 자신의 입에 넣었다.
180,"그러고는 망토 안을 한손으로 뒤적이는데, 불편하게 한손으로 그러지 말고 날 좀 내려놔줬으면 했다. 아무리 잘생겼다고 한들 이 남자는 사람을 죽였다. 선량한 일반인을 죽인 게 아니었고 그렇지 않았으면 반대로 내가 죽었겠지만 어쨌든 사람을 죽였다는 사실은 변하지 않아서 무서웠다."
181,"그런데 남자는 제단에서 날 안은 이후 놓을 생각을 안했다. 몬스터를 잡을 때도, 공터를 발견해 불을 피울 때도, 바닥에 모포를 깔고 앉은 후에도 말이다. 당연한 것처럼 남자의 다리에 앉아 처음에는 바르작대며 벗어나려 애썼으나 금방 힘이 빠져 포기하고 말았다."
182,그래도 남자가 주는 건 아무것도 먹고 싶지 않았다. 그런데 눈앞의 수통에서 찰랑 거리는 소리가 들리자 저절로 입이 벌어졌다.
183,꼴꼴꼴꼴. 물을 받아 마시는 동안 남자의 시선이 집요하게 따라붙었지만 무시했다.
184,…사실은 불빛에 아른 거리는 남자의 눈이 정말로 도깨비불 같아서 감히 쳐다볼 수가 없었다.
185,타오르는 모닥불에 불그스름하게 물들었음에도 남자의 얼굴은 차고 서늘했다. 그런데 머리처럼 금빛인 속눈썹이 깜박일 때마다 시린 벽안에 불꽃이 새겨지며 시선을 뗄 수 없어지는 거였다.
186,이런 상황에서 과하게 매혹적인 남자의 얼굴은 아름답다 못해 무서웠다. 사람의 낯을 한 괴물 같았다.
187,물을 다 마시고 슬그머니 고개를 처박았지만 남자의 손에 잡혀 고개가 들려야 했다. 요사스러운 벽안에 홀리고 싶지는 않아 눈을 내리깔자 매듭을 느슨하게 푼 옷깃 사이로 희고 곧은 목과 툭 튀어나온 울대가 보였다.
188,“너….”
189,울대가 움직였다. 힐끔 시선을 들자 남자가 기다렸다는 듯 눈을 마주치며 물었다.
190,“정체가 뭐냐.”
191,"다소 뜬금없는 말이었지만, 동시에 지금 내가 가장 알고 싶은 것에 대한 얘기였다."
192,"아까의 장소가 「슬레인」이 확실하다면 검은 털로 뒤덮인 앞발과 볼록한 아랫배, 그리고 힘껏 고개를 숙이면 보이는 새하얀 털로도 유추 가능한 게 있다."
193,허리는 구부려지는데 목이 짧아 고개는 원하는 만큼 못 숙이지만 생각하는 게 맞다면 가슴의 하얀 털은 하트모양을 그리고 있을 거였다.
194,"내 게임캐릭터의 수인화가 반달대신 하트를 품은 새까만 아기 곰이었으니까. 하지만 어떻게? 어떻게 게임 속에 들어오고, 게임 캐릭터가 돼?"
195,"판타지는 인간의 창작물 정도로 여기며 살았던 현대인이 납득하기에는 너무 어려운 일이었다. 그게 당장 나한테 닥친 일인데도. 끙끙 앓으며 소화해 낼 수도, 하는 것도 싫은 사실에 괴로워하는데 남자가 다시 입을 열었다."
196,“내 말 알아듣지?”
197,"그렇다고 해야 할까, 아니면 시치미를 떼야 할까. 하지만 고민한 게 무색하게 그 다음 순간 남자는 확신에 찬 목소리로 말했다."
198,“역시 알아듣는군.”
199,“…….”
200,“그런데 여전히 뭔지를 모르겠단 말이야. 「이스트윙」에 사는 곰 수인은 그리즐리밖에 없을 텐데.”
201,「이스트윙」이라니….
202,"암흑기를 이겨내지 못한 대륙이 마침내 침몰하기 시작했을 때, 여신이 현신하여 날개를 활짝 펼치고 대륙을 들어올렸다. 그 이후부터 대륙은 날개 모양을 하게 됐는데 그중 오른쪽 날개 부분이 바로 「이스트윙」이었다."
203,"<언아더>를 시작할 때 나오는 세계관이다. 인간들의 땅 「이스트윙」, 미지의 땅 「웨스트윙」."
204,눈으로 본 것에 이어서 결정적인 얘기까지 들었다. 더 이상 부정할 수가 없었다. 대한민국은 바라지도 않았다. 반쯤 체념했으면서도 미국이나 유럽쯤이면 하던 작은 희망마저 부서졌다.
205,지독한 현기증에 눈을 질끈 감았다. 스스로를 무슨 일에도 무던한 사람이라 생각했는데 생각보다 훨씬 더 멘탈이 연약한 편이었나 보다. 정말로 생각을 정리할 시간이 필요했는데 남자는 그럴 시간을 주지 않았다.
206,“자지 마라. 아직 물어볼 게 남았다.”
207,몸을 흔드는 손은 힘 조절을 하고 있는 것 같은데도 머리가 휙휙 꺾였다. 그래도 눈을 꾹 감고 버티자 이내 남자의 손이 떨어져 나갔다.
208,"차라리 자자. 잠들어서 다시는 눈을 안 떠도 좋고, 다시 내 방 침대 위에서 눈을 뜬다면 지금 이 모든 건 악몽으로 끝날 거였다. 그래도 너무 무서웠으니까 <언아더>를, 아니 핸드폰을 갖다 버리자."
209,현실도피인건 알지만 지금의 상황을 더 이상 견뎌내고 싶지 않았다. 그러나 그마저도 나에겐 선택권이 없었다.
210,“크앙!”
211,"몸을 더듬는 손길에 눈이 부릅 떠졌다. 남자는 커다란 손으로 쫑긋거리던 귀, 주둥이, 통통한 아랫배를 거침없이 주물러댔다."
212,“몸이 말랑한 걸 봐서는 진짜 새끼인 거 같기는 한데.”
213,“그으응! 그응!”
214,“마법기운도 이 천 가방에서만 느껴지고.”
215,“크! 아앙?”
216,"남자가 툭 하고 옆구리, 정확히는 옆구리에 달려있던 무언가를 건드렸다. 시선을 내리자 윤기가 흐르는 새카만 털과 비슷한 색을 한 곰돌이 가방이 보였다."
217,<언아더> 오픈기념 선물 중 하나인‘인벤토리+5(손가방)’이었다. 종족마다 디자인이 달랐고 난 블랙하트 베어라 까만 곰돌이 얼굴모양 가방을 받았다. 곰돌이가 곰돌이 가방을 맸다고 귀여워했던 터라 더 기억에 남았다.
218,남자는 자신의 손바닥보다 작은 손가방을 신중하게 살폈다. 남자가 허리를 숙이느라 자연스럽게 품에 더 파묻혔지만 가방에 정신이 팔려 그것도 몰랐다.
219,길쭉하지만 자세히 보면 마디마다 굳은살이 박힌 손이 간신히 자신의 새끼손톱보다도 작은 금속지퍼를 잡았다. 하지만 아무리 잡아당겨도 열리지를 않았다.
220,높낮이 없던 남자의 목소리에 처음으로 감정이 섞였다.
221,“락(lock)?”
222,어이없는 모양이었다. 사실 나도 그랬다. 남자가 조금만 힘줘도 종이 찢듯 찢어질 것 같은 천 가방이 생각보다 엄청 튼튼했다.
223,
224,
225,
226,[작품후기]
227,다음편 있습니다.
228,^^^
229,1-1 In another
230,
231,(3/4)
232,"이림이 발톱을 걸 수 없는 지퍼에 아쉬워하고 있을 때, 남자는 그런 이림을 내려다보며 생각을 정리하고 있는 중이었다."
233,"손가방은 듬성한 곳 없이 견고하게 짜인 직물로 짜인 상천으로 만들었고, 마법까지 걸려 있다. 그걸 맨 게 사람이라면 하등 이상할 게 없는데, 가방의 주인은 사람 말을 이해하는 새끼 곰이다."
234,"이스트윙에는 불곰밖에 없다. 야생동물보단 몬스터 정보가 더 많을 수밖에 없는 세상이었으나, 곰은 예외였다. 소형몬스터 정도는 간식거리로 삼는 상위포식자였기 때문이다."
235,야생동물인 곰이 아니라면 이스트윙 북단에 사는 곰 수인족 그리즐리도 있긴 했다. 하지만 그들은 수인화 했을 때 회갈색을 띄고 있어서 북방의 바위라는 별명도 있었다.
236,이스트윙에 있는 곰은 그게 전부였다. 털이 전부 까맣고 가슴 부근만 하얗다는 곰 얘기는 듣지도 보지도 못했다.
237,‘…「웨스트윙」에 있는 개체인가’
238,"어린 새끼가 왜 혼자서 「슬레인」에 남겨졌는지는 모르겠지만, 윤기가 흐르는 털이나 마법가방을 보면 주인이 있을 확률이 높았다."
239,어떻게든 돈이 되겠군. 남자는 작고 동그란 머리통을 보며 생각을 정리했다. 찾아온 주인에게 대가를 받든 빚을 지우든 할 수 있다. 이스트윙에서는 없는 희귀한 개체니 시장에 팔아도 높은 값을 받을 수 있을 것이다.
240,"그는 날 때부터 금관을 머리에 쓰고, 비단으로 지은 옷을 입으며 자랐다. 그러니 돈이 부족한 적은 없다."
241,"다만, 치레와 명분에 목숨을 거는 자들의 정점에 있는 것과 다르게 실리와 합리를 최우선으로 삼았다. 살아 남기위해 후천적으로 만들어진 성향이었으나 나쁘지 않다."
242,좀 더 지켜보다 영 찾는 이가 없으면 펫 시장에 파는 걸로 최종결론을 내렸을 때였다.
243,“끄응”
244,생각에 빠져있던 남자의 시선이 조금 더 아래로 향했다. 새끼곰이 몸을 동그랗게 만 채 꼼지락대는 게 보였다.
245,“……?”
246,상체를 조금 숙였다. 새끼곰은 악을 쓰고 우는 와중에도 내내 그를 경계했다. 그런데 지금은 자신의 일에 완전히 집중한 건지 뚫어져라 보는데도 전혀 알아차리지 못했다.
247,“끄으응”
248,새끼곰이 다시 한 번 앓는 소리를 냈다. 그리고 뭘 하고 있는지 확인한 남자의 무표정에 작게 금이 갔다.
